,name,nationality,team,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age,born
185,Gerrit Holtmann,ph PHI,Darmstadt 98,4.4,113,155,72.9,1687,607,61,70,87.1,42,60,70.0,4,13,30.8,0,0.3,0.3,-0.3,5,12,4,0,18,"MF,FW",28,1995
186,Franck Honorat,fr FRA,Gladbach,26.1,802,1207,66.4,13080,5175,432,520,83.1,246,365,67.4,84,211,39.8,9,9.3,9.4,-0.3,89,37,56,28,93,"DF,FW",26,1996
187,Mathias Honsak,at AUT,Darmstadt 98,11.3,210,285,73.7,3092,747,120,147,81.6,66,84,78.6,14,22,63.6,1,0.7,0.7,+0.3,12,11,6,1,19,"FW,MF",26,1996
188,Fraser Hornby,sct SCO,Darmstadt 98,2.4,35,63,55.6,503,71,24,35,68.6,7,13,53.8,3,3,100.0,0,0.3,0.5,-0.3,4,0,2,0,2,"FW,MF",23,1999
189,Lukáš Hrádecký,fi FIN,Leverkusen,33.0,706,886,79.7,16511,12037,186,187,99.5,360,369,97.6,156,320,48.8,0,0.0,0.0,0.0,0,4,0,0,1,GK,33,1989
190,Timo Hübers,de GER,Köln,30.9,1473,1743,84.5,28520,10485,448,501,89.4,879,951,92.4,130,250,52.0,0,0.5,1.0,-0.5,6,105,7,1,104,DF,27,1996
191,Mats Hummels,de GER,Dortmund,17.6,1262,1418,89.0,25463,8497,381,402,94.8,722,781,92.4,150,202,74.3,0,0.9,1.4,-0.9,9,86,6,0,82,DF,34,1988
192,Denis Huseinbasic,de GER,Köln,18.1,674,791,85.2,11058,2909,324,364,89.0,287,310,92.6,46,74,62.2,3,0.7,0.7,+2.3,16,68,9,2,93,MF,22,2001
193,Iago,br BRA,Augsburg,18.0,536,735,72.9,9641,4071,240,278,86.3,217,293,74.1,63,109,57.8,1,1.6,2.9,-0.6,17,51,27,16,54,DF,26,1997
194,Borja Iglesias,es ESP,Leverkusen,2.8,58,75,77.3,752,113,33,42,78.6,19,20,95.0,1,1,100.0,0,0.3,0.4,-0.3,3,3,3,0,5,FW,30,1993
195,Joel Imasuen,us USA,Werder Bremen,0.0,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,18,2004
196,Thomas Isherwood,se SWE,Darmstadt 98,7.1,223,268,83.2,4281,1293,75,80,93.8,127,142,89.4,18,35,51.4,0,0.0,0.1,0.0,1,13,4,0,11,DF,25,1998
197,Ko Itakura,jp JPN,Gladbach,17.7,798,910,87.7,14351,4876,305,336,90.8,422,454,93.0,60,98,61.2,0,0.2,0.6,-0.2,5,41,3,1,36,"DF,MF",26,1997
198,Hiroki Ito,jp JPN,Stuttgart,24.8,1833,2066,88.7,30156,11234,915,962,95.1,774,842,91.9,118,211,55.9,2,2.0,2.4,0.0,19,119,21,7,121,DF,24,1999
199,Lee Jae-sung,kr KOR,Mainz 05,23.5,605,777,77.9,8558,2153,350,416,84.1,193,244,79.1,28,50,56.0,3,3.4,2.2,-0.4,32,61,10,2,82,"MF,FW",30,1992
200,Paul Jaeckel,de GER,Union Berlin,2.6,121,136,89.0,2388,943,45,46,97.8,54,60,90.0,20,25,80.0,0,0.1,0.1,-0.1,2,7,1,0,14,DF,25,1998
201,Kristijan Jakić,hr CRO,Augsburg,11.7,398,503,79.1,6984,2584,160,194,82.5,184,219,84.0,38,60,63.3,1,0.3,0.8,+0.7,7,41,8,0,56,MF,26,1997
202,Kristijan Jakić,hr CRO,Eint Frankfurt,2.2,91,111,82.0,1453,356,48,56,85.7,38,41,92.7,4,6,66.7,0,0.2,0.2,-0.2,1,6,0,0,11,"MF,FW",26,1997
203,Tony Jantschke,de GER,Gladbach,0.3,12,12,100.0,208,130,5,5,100.0,7,7,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,"DF,MF",33,1990
204,Nuha Jatta,gm GAM,RB Leipzig,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,17,2006
205,Fredrik Jensen,fi FIN,Augsburg,14.9,290,476,60.9,5090,2039,143,190,75.3,98,136,72.1,37,93,39.8,4,4.3,4.9,-0.3,32,30,14,5,46,"MF,FW",25,1997
206,Moritz Jenz,de GER,Wolfsburg,19.4,941,1068,88.1,16823,6685,345,367,94.0,525,569,92.3,59,108,54.6,1,0.3,0.5,+0.7,4,41,1,0,47,DF,24,1999
207,Anthony Jung,de GER,Werder Bremen,28.7,1553,1795,86.5,28008,10414,629,674,93.3,764,842,90.7,137,215,63.7,0,0.3,0.9,-0.3,6,90,10,4,107,DF,31,1991
208,Josip Juranović,hr CRO,Union Berlin,14.4,513,725,70.8,10311,4748,191,215,88.8,224,291,77.0,89,182,48.9,2,2.3,3.0,-0.3,39,48,16,7,52,DF,27,1995
209,David Jurásek,cz CZE,Hoffenheim,5.5,166,256,64.8,2795,1295,71,81,87.7,84,120,70.0,8,36,22.2,1,1.0,0.8,0.0,6,6,6,5,12,DF,22,2000
210,Julian Justvan,de GER,Hoffenheim,0.5,35,55,63.6,560,223,20,27,74.1,12,19,63.2,3,5,60.0,0,0.0,0.1,0.0,0,4,3,1,5,"FW,MF",25,1998
211,Julian Justvan,de GER,Darmstadt 98,11.4,294,408,72.1,5159,2012,147,172,85.5,105,139,75.5,35,67,52.2,2,2.5,3.5,-0.5,23,34,19,3,56,"MF,FW",25,1998
212,Ozan Kabak,tr TUR,Hoffenheim,25.4,1159,1358,85.3,21139,7126,441,488,90.4,618,677,91.3,93,172,54.1,0,1.1,1.7,-1.1,8,92,16,2,110,DF,23,2000
213,Pavel Kadeřábek,cz CZE,Hoffenheim,26.8,888,1273,69.8,14192,5402,465,555,83.8,361,523,69.0,52,135,38.5,4,4.7,5.4,-0.7,36,70,31,21,88,"DF,FW",31,1992
214,Florian Kainz,at AUT,Köln,24.4,770,1119,68.8,14316,4837,322,379,85.0,328,419,78.3,100,248,40.3,4,3.3,4.5,+0.7,53,76,31,13,124,"MF,FW",30,1992
215,Sasa Kalajdzic,at AUT,Eint Frankfurt,3.6,61,79,77.2,887,179,32,38,84.2,18,27,66.7,5,6,83.3,1,0.5,0.1,+0.5,3,7,1,1,8,FW,26,1997
216,Jakub Kamiński,pl POL,Wolfsburg,5.3,152,195,77.9,2424,587,84,95,88.4,60,74,81.1,8,20,40.0,2,0.7,1.7,+1.3,6,11,7,2,18,"FW,MF",21,2002
217,Kevin Kampl,si SVN,RB Leipzig,15.1,931,1019,91.4,15489,3486,424,446,95.1,428,460,93.0,58,76,76.3,0,1.8,1.5,-1.8,15,67,12,3,88,MF,32,1990
218,Harry Kane,eng ENG,Bayern Munich,31.5,474,664,71.4,8936,2715,216,266,81.2,166,222,74.8,74,114,64.9,8,6.4,5.9,+1.6,31,66,41,6,102,FW,30,1993
219,Atakan Karazor,de GER,Stuttgart,29.1,1698,1900,89.4,24791,6910,946,1027,92.1,637,684,93.1,55,75,73.3,4,2.6,2.5,+1.4,29,138,19,3,142,MF,26,1996
220,Emir Karic,at AUT,Darmstadt 98,19.8,953,1210,78.8,15725,6219,492,551,89.3,361,439,82.2,81,152,53.3,0,1.3,1.9,-1.3,21,89,27,9,115,DF,26,1997
221,Silas Katompa,cd COD,Stuttgart,10.0,210,279,75.3,3355,617,93,112,83.0,96,113,85.0,11,24,45.8,2,2.3,1.7,-0.3,15,6,15,0,25,"FW,MF",24,1998
222,Mikkel Kaufmann,dk DEN,Union Berlin,5.4,67,126,53.2,956,318,39,65,60.0,16,31,51.6,5,8,62.5,0,1.0,0.4,-1.0,4,13,1,0,11,FW,22,2001
223,Naby Keïta,gn GUI,Werder Bremen,1.2,52,67,77.6,844,293,22,27,81.5,23,28,82.1,4,8,50.0,0,0.0,0.0,0.0,0,8,2,0,13,"MF,DF",28,1995
224,Yannik Keitel,de GER,Freiburg,10.2,443,560,79.1,8934,3894,145,170,85.3,239,260,91.9,57,115,49.6,0,0.4,0.2,-0.4,2,49,4,0,48,"DF,MF",23,2000
225,Thomas Keller,de GER,Heidenheim,0.0,5,7,71.4,73,37,3,3,100.0,0,0,,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,2,"MF,FW",23,1999
226,Aljoscha Kemlein,de GER,Union Berlin,0.3,7,9,77.8,122,52,3,4,75.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,MF,18,2004
227,Tobias Kempe,de GER,Darmstadt 98,15.0,413,557,74.1,6804,2095,223,251,88.8,127,160,79.4,48,101,47.5,2,2.1,2.5,-0.1,28,38,5,3,44,MF,34,1989
228,Rani Khedira,de GER,Union Berlin,14.9,329,450,73.1,5258,1287,160,192,83.3,135,174,77.6,19,45,42.2,0,0.1,0.5,-0.1,5,21,5,1,35,MF,29,1994
229,Luca Kilian,de GER,Köln,7.1,241,317,76.0,4399,1173,87,103,84.5,131,154,85.1,19,51,37.3,0,0.0,0.0,0.0,1,11,0,0,12,DF,23,1999
230,Joshua Kimmich,de GER,Bayern Munich,24.2,1951,2267,86.1,35635,10089,809,864,93.6,923,1013,91.1,187,320,58.4,6,7.1,9.3,-1.1,72,188,51,18,229,"MF,DF",28,1995
231,Christoph Klarer,at AUT,Darmstadt 98,26.2,1044,1200,87.0,20473,6575,336,363,92.6,586,633,92.6,111,176,63.1,2,0.9,1.0,+1.1,12,58,4,1,64,DF,23,2000
232,Tim Kleindienst,de GER,Heidenheim,31.9,516,874,59.0,7296,1708,295,462,63.9,147,231,63.6,30,47,63.8,3,3.3,2.0,-0.3,27,58,10,2,73,FW,27,1995
233,Lukas Klostermann,de GER,RB Leipzig,16.0,1035,1155,89.6,19235,6293,340,372,91.4,610,647,94.3,77,112,68.8,0,0.4,0.9,-0.4,5,77,7,0,90,DF,27,1996
234,Ansgar Knauff,de GER,Eint Frankfurt,23.4,475,747,63.6,7063,2278,274,355,77.2,160,245,65.3,26,60,43.3,2,2.3,2.7,-0.3,18,25,26,10,57,"MF,DF",21,2002
235,Robin Knoche,de GER,Union Berlin,21.3,931,1153,80.7,18490,7064,269,307,87.6,539,606,88.9,107,204,52.5,0,0.3,0.4,-0.3,3,49,3,0,71,DF,31,1992
236,Gregor Kobel,ch SUI,Dortmund,26.3,974,1175,82.9,24299,15016,210,211,99.5,500,505,99.0,259,450,57.6,0,0.0,0.0,0.0,0,13,1,0,0,GK,25,1997
237,Robin Koch,de GER,Eint Frankfurt,30.4,1902,2161,88.0,36596,12775,590,638,92.5,1145,1225,93.5,158,262,60.3,0,0.2,0.6,-0.2,4,97,4,0,116,DF,27,1996
238,Dominik Kohr,de GER,Mainz 05,24.3,876,1159,75.6,16488,5668,326,390,83.6,454,540,84.1,82,181,45.3,0,1.2,1.2,-1.2,15,87,15,5,99,"DF,MF",29,1994
239,Randal Kolo Muani,fr FRA,Eint Frankfurt,1.7,17,26,65.4,227,67,11,15,73.3,3,4,75.0,2,4,50.0,0,0.0,0.0,0.0,0,2,1,0,3,FW,24,1998
240,Mert Kömür,de GER,Augsburg,1.3,30,34,88.2,462,132,17,19,89.5,9,9,100.0,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,"MF,DF",18,2005
241,Manu Koné,fr FRA,Gladbach,17.3,583,688,84.7,8747,2218,330,368,89.7,199,225,88.4,31,44,70.5,0,1.2,0.8,-1.2,24,45,12,0,70,MF,22,2001
242,Odilon Kossonou,ci CIV,Leverkusen,20.1,1274,1428,89.2,19913,6199,680,733,92.8,497,535,92.9,75,105,71.4,0,0.7,1.5,-0.7,10,155,16,0,141,DF,22,2001
243,Tomáš Koubek,cz CZE,Augsburg,3.0,69,98,70.4,2113,1604,11,11,100.0,31,31,100.0,27,55,49.1,0,0.0,0.0,0.0,0,1,0,0,0,GK,30,1992
244,Matej Kovar,cz CZE,Leverkusen,1.0,17,17,100.0,376,274,4,4,100.0,9,9,100.0,4,4,100.0,0,0.0,0.0,0.0,0,0,0,0,0,GK,23,2000
245,Dawid Kownacki,pl POL,Werder Bremen,4.2,69,109,63.3,942,199,36,50,72.0,21,34,61.8,4,7,57.1,0,0.4,0.6,-0.4,5,10,1,0,10,FW,26,1997
246,Alex Král,cz CZE,Union Berlin,15.2,340,487,69.8,5624,1533,158,196,80.6,149,196,76.0,24,55,43.6,0,0.4,0.5,-0.4,5,32,6,2,44,MF,25,1998
247,Andrej Kramarić,hr CRO,Hoffenheim,24.4,904,1139,79.4,13884,3748,494,558,88.5,305,373,81.8,72,132,54.5,6,7.3,7.0,-1.3,78,67,22,3,119,"MF,FW",32,1991
248,Christoph Kramer,de GER,Gladbach,2.8,145,183,79.2,1896,667,87,108,80.6,38,43,88.4,7,12,58.3,0,0.1,0.4,-0.1,2,14,1,0,17,MF,32,1991
249,Frans Krätzig,de GER,Bayern Munich,0.6,45,50,90.0,705,183,24,26,92.3,18,20,90.0,2,3,66.7,0,0.3,0.1,-0.3,2,3,1,0,7,DF,20,2003
250,Tom Krauß,de GER,Mainz 05,15.0,486,651,74.7,7591,2399,262,314,83.4,186,228,81.6,28,61,45.9,2,0.4,0.8,+1.6,7,42,9,2,68,MF,22,2001
251,Lukas Kübler,de GER,Freiburg,20.5,805,1030,78.2,13760,4910,379,427,88.8,340,423,80.4,74,146,50.7,0,0.3,0.6,-0.3,4,74,4,2,70,DF,30,1992
252,Mahmut Kücüksahin,,Augsburg,0.0,4,4,100.0,59,17,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,MF,19,2004
253,Christian Kühlwetter,de GER,Heidenheim,0.1,1,2,50.0,24,11,0,1,0.0,1,1,100.0,0,0,,1,0.6,0.4,+0.4,1,0,0,0,0,MF,27,1996
254,Moritz-Broni Kwarteng,gh GHA,Bochum,3.1,67,94,71.3,990,208,37,42,88.1,25,36,69.4,3,9,33.3,1,0.5,0.1,+0.5,4,3,2,0,6,FW,25,1998
255,Maxence Lacroix,fr FRA,Wolfsburg,26.2,1228,1449,84.7,24787,9524,396,448,88.4,674,748,90.1,150,216,69.4,1,0.8,1.3,+0.2,8,91,6,2,79,DF,23,2000
256,Aïssa Laïdouni,tn TUN,Union Berlin,11.9,404,512,78.9,6574,1856,194,228,85.1,154,191,80.6,35,52,67.3,3,1.0,1.6,+2.0,12,38,17,5,56,MF,26,1996
257,Konrad Laimer,at AUT,Bayern Munich,19.7,1294,1457,88.8,19611,5056,701,763,91.9,535,579,92.4,38,51,74.5,3,3.9,4.5,-0.9,24,104,26,7,127,"DF,MF",26,1997
258,Stefan Lainer,at AUT,Gladbach,8.3,375,483,77.6,5727,1973,203,232,87.5,151,191,79.1,15,38,39.5,1,0.7,1.1,+0.3,8,22,12,4,37,"DF,MF",30,1992
259,Hugo Larsson,se SWE,Eint Frankfurt,21.0,835,965,86.5,13897,3346,376,419,89.7,379,417,90.9,54,76,71.1,1,1.4,1.5,-0.4,10,52,8,4,68,MF,19,2004
260,Diogo Leite,pt POR,Union Berlin,30.0,1263,1581,79.9,23047,9175,511,569,89.8,596,687,86.8,126,249,50.6,0,0.2,0.7,-0.2,6,113,3,1,121,DF,24,1999
261,Maxim Leitsch,de GER,Mainz 05,4.2,133,171,77.8,2803,1006,35,51,68.6,79,92,85.9,17,24,70.8,0,0.0,0.1,0.0,0,7,1,0,7,DF,25,1998
262,Christopher Lenz,de GER,RB Leipzig,0.5,38,49,77.6,600,211,15,16,93.8,21,23,91.3,0,6,0.0,0,0.1,0.1,-0.1,1,3,0,0,2,"DF,MF",28,1994
263,Christopher Lenz,de GER,Eint Frankfurt,0.1,5,9,55.6,117,53,0,0,,4,4,100.0,1,4,25.0,0,0.0,0.0,0.0,0,1,0,0,1,DF,28,1994
264,Jamie Leweling,de GER,Stuttgart,16.9,470,599,78.5,6491,1524,291,337,86.4,136,175,77.7,21,41,51.2,4,3.2,3.1,+0.8,23,19,18,10,35,"FW,MF",22,2001
265,Philipp Lienhart,at AUT,Freiburg,14.1,814,982,82.9,16894,6421,236,268,88.1,465,501,92.8,111,199,55.8,0,1.1,0.6,-1.1,3,51,5,0,53,DF,27,1996
266,Matthijs de Ligt,nl NED,Bayern Munich,15.4,1120,1193,93.9,21822,7091,313,330,94.8,709,730,97.1,93,121,76.9,0,0.1,0.6,-0.1,3,109,1,1,98,DF,23,1999
267,Jesper Lindstrøm,dk DEN,Eint Frankfurt,0.9,24,32,75.0,384,27,10,13,76.9,13,15,86.7,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,FW,23,2000
268,Dejan Ljubicic,at AUT,Köln,22.8,670,843,79.5,10615,2716,348,400,87.0,250,307,81.4,51,79,64.6,2,3.0,2.0,-1.0,28,54,20,5,84,"MF,FW",25,1997
269,Noah Loosli,ch SUI,Bochum,3.8,81,127,63.8,1325,512,39,48,81.3,34,49,69.4,7,23,30.4,0,0.0,0.0,0.0,0,4,1,0,6,DF,26,1997
270,Anthony Losilla,fr FRA,Bochum,28.6,649,896,72.4,9788,3147,330,434,76.0,257,342,75.1,30,50,60.0,2,1.5,1.0,+0.5,19,69,10,3,100,MF,37,1986
271,Castello Lukeba,fr FRA,RB Leipzig,24.3,1726,1885,91.6,30847,11113,636,673,94.5,982,1022,96.1,98,162,60.5,0,0.1,0.8,-0.1,4,107,8,2,107,DF,20,2002
272,Andreas Luthe,de GER,Bochum,1.0,25,49,51.0,1237,1147,0,0,,2,3,66.7,23,46,50.0,0,0.0,0.0,0.0,0,8,0,0,0,GK,36,1987
273,Senne Lynen,be BEL,Werder Bremen,20.0,746,903,82.6,13189,3571,321,370,86.8,334,394,84.8,76,109,69.7,3,1.8,1.2,+1.2,15,67,7,1,66,MF,24,1999
274,Ian Maatsen,nl NED,Dortmund,14.0,928,1060,87.5,14738,4217,508,544,93.4,320,360,88.9,65,93,69.9,2,1.4,1.7,+0.6,8,70,18,5,80,DF,21,2002
275,Matej Maglica,hr CRO,Darmstadt 98,18.9,759,999,76.0,15428,5811,237,265,89.4,409,475,86.1,105,224,46.9,0,0.7,1.0,-0.7,9,60,5,0,62,DF,24,1998
276,Arne Maier,de GER,Augsburg,11.1,449,593,75.7,8314,2523,183,212,86.3,182,227,80.2,68,115,59.1,4,2.3,2.8,+1.7,28,49,27,8,64,MF,24,1999
277,Linton Maina,de GER,Köln,21.1,484,661,73.2,6983,1773,295,343,86.0,161,209,77.0,21,46,45.7,3,3.1,3.3,-0.1,20,28,16,5,61,"FW,MF",24,1999
278,Patrick Mainka,de GER,Heidenheim,34.0,1289,1555,82.9,25821,10674,384,448,85.7,742,831,89.3,151,231,65.4,0,0.1,0.6,-0.1,3,77,2,0,122,DF,28,1994
279,Lovro Majer,hr CRO,Wolfsburg,23.4,760,1039,73.1,11960,3406,393,457,86.0,284,365,77.8,54,120,45.0,5,3.2,4.9,+1.8,38,86,29,6,124,"MF,FW",25,1998
280,Jordy Makengo,fr FRA,Freiburg,11.4,449,545,82.4,7494,2108,200,227,88.1,219,244,89.8,24,51,47.1,0,0.2,0.5,-0.2,5,36,5,4,52,DF,21,2001
281,Julián Malatini,ar ARG,Werder Bremen,6.7,295,364,81.0,5104,1552,135,151,89.4,137,156,87.8,20,42,47.6,0,0.2,0.2,-0.2,4,29,3,2,27,DF,22,2001
282,Donyell Malen,nl NED,Dortmund,19.8,410,546,75.1,5627,1551,262,310,84.5,109,144,75.7,18,33,54.5,1,3.0,3.4,-2.0,22,21,36,6,57,"FW,MF",24,1999
283,Lennard Maloney,us USA,Heidenheim,25.4,698,942,74.1,13838,3511,234,306,76.5,348,423,82.3,96,164,58.5,1,1.1,1.3,-0.1,8,58,6,0,62,MF,23,1999
284,David Mamutovic,de GER,Mainz 05,0.1,7,10,70.0,96,45,4,6,66.7,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,3,0,0,0,"FW,DF",22,2000
285,Braydon Manu,gh GHA,Darmstadt 98,1.9,24,33,72.7,353,119,14,16,87.5,9,11,81.8,1,3,33.3,0,0.1,0.0,-0.1,3,4,0,0,1,MF,26,1997
286,Omar Marmoush,eg EGY,Eint Frankfurt,25.6,407,574,70.9,6183,1361,218,273,79.9,135,180,75.0,32,56,57.1,6,4.4,4.4,+1.6,40,31,21,2,60,"FW,MF",24,1999
287,Eric Martel,de GER,Köln,27.3,913,1126,81.1,14506,3416,421,495,85.1,422,488,86.5,38,73,52.1,1,1.1,0.8,-0.1,12,83,6,3,75,MF,21,2002
288,Erhan Mašović,rs SRB,Bochum,24.7,570,732,77.9,10260,3003,219,269,81.4,279,314,88.9,51,109,46.8,0,0.3,0.8,-0.3,4,43,5,0,47,"DF,MF",24,1998
289,Roberto Massimo,de GER,Stuttgart,0.9,30,39,76.9,482,109,14,18,77.8,13,14,92.9,2,3,66.7,0,0.0,0.0,0.0,1,1,0,0,3,"FW,DF",22,2000
290,Jean Mattéo Bahoya,fr FRA,Eint Frankfurt,2.0,62,82,75.6,996,107,30,37,81.1,26,32,81.3,5,7,71.4,0,0.1,0.1,-0.1,3,1,1,1,3,"MF,FW",18,2005
291,Philipp Max,de GER,Eint Frankfurt,15.0,742,898,82.6,11783,4002,386,415,93.0,299,358,83.5,45,91,49.5,2,2.8,2.4,-0.8,20,54,15,9,63,DF,29,1993
292,Eric Maxim Choupo-Moting,cm CMR,Bayern Munich,8.0,232,282,82.3,3095,675,151,166,91.0,58,73,79.5,10,13,76.9,2,1.8,1.4,+0.2,16,12,8,2,21,"MF,FW",34,1989
293,Noussair Mazraoui,ma MAR,Bayern Munich,13.3,865,980,88.3,12528,4216,514,550,93.5,309,341,90.6,27,40,67.5,3,1.8,2.4,+1.2,15,92,17,3,103,DF,25,1997
294,Kevin Mbabu,ch SUI,Augsburg,22.7,644,1020,63.1,11482,5396,288,365,78.9,274,419,65.4,69,167,41.3,2,1.9,3.9,+0.1,20,64,30,20,84,DF,28,1995
295,Noah Mbamba,be BEL,Leverkusen,0.2,19,20,95.0,259,85,11,11,100.0,7,7,100.0,0,0,,1,0.6,0.5,+0.4,1,4,1,1,2,MF,18,2005
296,Nathanael Mbuku,fr FRA,Augsburg,0.1,6,7,85.7,62,16,5,6,83.3,0,0,,0,0,,0,0.0,0.0,0.0,1,2,0,0,1,FW,21,2002
297,Marvin Mehlem,de GER,Darmstadt 98,16.5,448,587,76.3,7028,1674,235,279,84.2,167,200,83.5,28,51,54.9,2,1.1,1.5,+0.9,22,34,14,3,46,MF,25,1997
298,Thomas Meunier,be BEL,Dortmund,6.5,399,495,80.6,6833,2757,187,211,88.6,176,216,81.5,31,52,59.6,0,0.6,0.9,-0.6,4,25,2,0,33,DF,31,1991
299,Alexander Meyer,de GER,Dortmund,7.7,302,366,82.5,7428,4615,64,65,98.5,163,166,98.2,75,134,56.0,0,0.0,0.0,0.0,0,2,1,0,1,GK,32,1991
300,Sven Michel,de GER,Augsburg,6.5,97,173,56.1,1417,429,58,85,68.2,27,52,51.9,7,10,70.0,1,0.8,0.8,+0.2,10,7,11,4,14,"FW,MF",33,1990
301,Enzo Millot,fr FRA,Stuttgart,24.9,1238,1456,85.0,17707,4172,710,775,91.6,412,480,85.8,57,94,60.6,4,3.9,5.3,+0.1,33,97,31,4,127,"MF,FW",21,2002
302,Jovan Milošević,rs SRB,Stuttgart,0.3,8,13,61.5,87,17,4,5,80.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,"FW,MF",18,2005
303,Kim Min-jae,kr KOR,Bayern Munich,21.9,1986,2139,92.8,33551,13144,863,905,95.4,1011,1061,95.3,94,131,71.8,1,0.4,0.5,+0.6,8,129,2,0,131,DF,26,1996
304,Maximilian Mittelstädt,de GER,Stuttgart,23.4,1447,1708,84.7,21937,6603,799,864,92.5,521,611,85.3,74,133,55.6,4,4.2,6.7,-0.2,30,107,33,20,123,DF,26,1997
305,Marko Mladenović,rs SRB,Eint Frankfurt,0.1,2,3,66.7,29,4,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,MF,18,2005
306,Max Moerstedt,de GER,Hoffenheim,0.1,2,3,66.7,18,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,"DF,FW",,
307,Mateu Morey,es ESP,Dortmund,1.2,74,87,85.1,1052,352,42,47,89.4,27,32,84.4,3,5,60.0,0,0.1,0.1,-0.1,1,3,0,0,6,DF,23,2000
308,Youssoufa Moukoko,de GER,Dortmund,6.9,104,128,81.3,1323,325,70,80,87.5,20,24,83.3,5,6,83.3,0,0.3,0.7,-0.3,7,6,6,0,15,FW,18,2004
309,Andreas Müller,de GER,Darmstadt 98,3.9,129,168,76.8,1945,472,73,81,90.1,48,60,80.0,5,17,29.4,0,0.0,0.1,0.0,1,10,0,0,13,MF,23,2000
310,Jannik Müller,de GER,Darmstadt 98,12.6,424,549,77.2,8305,2641,152,189,80.4,217,254,85.4,50,86,58.1,0,0.1,0.2,-0.1,2,28,4,3,31,"DF,MF",29,1994
311,Kevin Müller,de GER,Heidenheim,34.0,1104,1482,74.5,34968,23711,76,77,98.7,571,576,99.1,457,826,55.3,0,0.0,0.1,0.0,1,25,1,0,0,GK,32,1991
312,Marcus Müller,de GER,Mainz 05,0.2,3,5,60.0,53,2,1,2,50.0,2,3,66.7,0,0,,0,0.0,0.1,0.0,0,0,0,0,1,MF,20,2002
313,Thomas Müller,de GER,Bayern Munich,18.4,602,810,74.3,9003,2348,339,402,84.3,211,287,73.5,33,67,49.3,9,8.4,7.9,+0.6,51,52,43,10,82,"MF,FW",33,1989
314,Jamal Musiala,de GER,Bayern Munich,19.5,621,772,80.4,8325,1957,388,444,87.4,189,221,85.5,17,28,60.7,5,6.0,5.8,-1.0,42,42,41,0,100,"MF,FW",20,2003
315,Florent Muslija,xk KVX,Freiburg,1.2,57,83,68.7,970,348,29,34,85.3,19,25,76.0,8,16,50.0,0,0.6,0.6,-0.6,6,5,5,0,13,"MF,FW",25,1998
316,Phillipp Mwene,at AUT,Mainz 05,22.2,652,934,69.8,11014,4320,330,393,84.0,235,334,70.4,69,148,46.6,2,2.0,2.6,0.0,22,49,32,15,73,DF,29,1994
317,Joakim Mæhle,dk DEN,Wolfsburg,27.2,1263,1555,81.2,19313,7037,694,760,91.3,473,573,82.5,60,121,49.6,3,2.7,5.2,+0.3,22,86,27,8,119,"DF,MF",26,1997
318,Nathan N'Goumou,fr FRA,Gladbach,15.4,329,445,73.9,4312,1007,206,255,80.8,87,115,75.7,16,27,59.3,2,1.7,2.9,+0.3,16,9,17,4,47,"FW,MF",23,2000
319,Stanley N'Soki,fr FRA,Hoffenheim,7.0,318,399,79.7,5355,2302,141,162,87.0,148,173,85.5,20,41,48.8,0,0.1,0.3,-0.1,2,21,3,0,37,DF,24,1999
320,Luca Netz,de GER,Gladbach,24.7,945,1220,77.5,14370,5250,516,586,88.1,335,419,80.0,58,136,42.6,4,3.0,3.1,+1.0,37,38,23,8,81,DF,20,2003
321,Manuel Neuer,de GER,Bayern Munich,22.8,754,876,86.1,18448,11570,140,141,99.3,411,418,98.3,203,317,64.0,0,0.0,0.0,0.0,0,14,0,0,8,GK,37,1986
322,Florian Neuhaus,de GER,Gladbach,13.6,470,567,82.9,7851,2269,240,273,87.9,175,201,87.1,40,60,66.7,2,1.8,2.6,+0.2,19,59,14,5,74,MF,26,1997
323,Jessic Ngankam,de GER,Mainz 05,2.0,13,24,54.2,176,18,5,10,50.0,6,11,54.5,0,0,,0,0.3,0.6,-0.3,4,0,0,0,1,"FW,MF",23,2000
