,name,nationality,team,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age,born
680,Zeno Van den Bosch,be BEL,be Antwerp,1.0,35,43,81.4,737,211,11,11,100.0,17,18,94.4,6,9,66.7,0,0.0,0.0,0.0,0,2,0,0,2,DF,20,2003
681,Raphaël Varane,fr FRA,eng Manchester Utd,3.7,205,233,88.0,3738,1270,77,85,90.6,116,123,94.3,10,20,50.0,0,0.0,0.0,0.0,0,10,0,0,15,DF,30,1993
682,Alan Varela,ar ARG,pt Porto,7.8,328,366,89.6,5517,1440,145,158,91.8,149,157,94.9,23,34,67.6,0,0.0,0.6,0.0,0,35,4,0,37,MF,22,2001
683,Denis Vavro,sk SVK,dk FC Copenhagen,7.9,316,387,81.7,6357,2311,99,111,89.2,176,201,87.6,38,68,55.9,0,0.0,0.1,0.0,0,20,1,0,22,DF,27,1996
684,Lucas Vázquez,es ESP,es Real Madrid,4.2,280,327,85.6,4183,924,158,172,91.9,102,113,90.3,15,25,60.0,1,1.3,1.5,-0.3,10,12,8,3,14,DF,32,1991
685,Matías Vecino,uy URU,it Lazio,5.2,213,247,86.2,3603,1022,102,108,94.4,91,101,90.1,15,22,68.2,0,0.1,0.2,-0.1,2,25,3,0,23,MF,31,1991
686,Joey Veerman,nl NED,nl PSV Eindhoven,6.4,348,454,76.7,6618,2535,139,163,85.3,139,157,88.5,56,95,58.9,0,1.0,1.5,-1.0,18,50,9,3,63,MF,24,1998
687,Arthur Vermeeren,be BEL,be Antwerp,6.0,177,203,87.2,2899,800,81,91,89.0,74,79,93.7,15,17,88.2,2,0.6,0.4,+1.4,5,17,4,0,25,MF,18,2005
688,Yorbe Vertessen,be BEL,nl PSV Eindhoven,1.8,37,51,72.5,416,81,26,30,86.7,9,15,60.0,0,1,0.0,1,0.1,0.2,+0.9,2,2,2,1,2,FW,22,2001
689,Fabio Vieira,pt POR,eng Arsenal,1.0,43,53,81.1,759,120,17,19,89.5,21,23,91.3,4,8,50.0,0,0.1,0.1,-0.1,2,5,3,0,5,FW,23,2000
690,Vitinha,pt POR,fr Paris S-G,10.2,679,735,92.4,12214,2800,286,306,93.5,287,302,95.0,82,96,85.4,1,2.1,1.7,-1.1,19,85,18,1,83,MF,23,2000
691,Kevin Volland,de GER,de Union Berlin,2.6,28,48,58.3,436,143,16,25,64.0,8,15,53.3,3,6,50.0,0,0.4,0.4,-0.4,3,2,4,1,8,"FW,MF",31,1992
692,Stefan de Vrij,nl NED,it Inter,5.5,395,422,93.6,7120,2130,136,143,95.1,230,242,95.0,21,28,75.0,0,0.1,0.4,-0.1,1,17,1,0,14,DF,31,1992
693,Elye Wahi,fr FRA,fr Lens,5.1,56,74,75.7,689,68,37,44,84.1,12,16,75.0,2,2,100.0,1,0.1,0.2,+0.9,2,0,4,1,4,FW,20,2003
694,Kyle Walker,eng ENG,eng Manchester City,5.6,465,516,90.1,8003,2002,209,219,95.4,210,230,91.3,42,52,80.8,0,0.3,0.4,-0.3,5,62,3,1,34,DF,33,1990
695,Aaron Wan-Bissaka,eng ENG,eng Manchester Utd,2.4,103,115,89.6,1330,459,67,70,95.7,26,29,89.7,4,8,50.0,1,0.5,0.2,+0.5,2,4,1,0,10,DF,25,1997
696,Timon Wellenreuther,de GER,nl Feyenoord,2.0,64,71,90.1,1234,745,19,19,100.0,40,40,100.0,5,11,45.5,0,0.0,0.0,0.0,0,1,0,0,0,GK,27,1995
697,Stephen Welsh,sct SCO,sct Celtic,0.8,51,57,89.5,931,337,19,20,95.0,26,30,86.7,5,6,83.3,0,0.0,0.0,0.0,0,3,0,0,1,DF,23,2000
698,Wendell,br BRA,pt Porto,4.3,160,199,80.4,2522,570,78,87,89.7,67,78,85.9,10,21,47.6,0,0.0,0.1,0.0,1,7,0,0,8,DF,30,1993
699,Timo Werner,de GER,de RB Leipzig,0.6,14,23,60.9,137,14,10,14,71.4,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,"FW,MF",27,1996
700,Ben White,eng ENG,eng Arsenal,8.4,453,530,85.5,6689,2486,243,266,91.4,185,207,89.4,10,30,33.3,1,0.7,0.8,+0.3,3,39,6,0,51,DF,25,1997
701,Mats Wieffer,nl NED,nl Feyenoord,5.2,307,357,86.0,5293,1329,134,147,91.2,145,159,91.2,22,35,62.9,1,0.2,0.2,+0.8,4,33,4,0,36,MF,23,1999
702,Owen Wijndal,nl NED,be Antwerp,5.0,161,199,80.9,2392,660,88,95,92.6,65,77,84.4,3,13,23.1,0,0.0,0.1,0.0,0,4,1,1,7,DF,23,1999
703,Joe Willock,eng ENG,eng Newcastle Utd,1.1,35,42,83.3,458,106,23,25,92.0,12,13,92.3,0,1,0.0,0,0.0,0.0,0.0,0,3,0,0,3,MF,23,1999
704,Callum Wilson,eng ENG,eng Newcastle Utd,2.7,18,22,81.8,255,27,9,11,81.8,7,7,100.0,0,0,,0,0.1,0.1,-0.1,1,0,1,0,1,FW,31,1992
705,Axel Witsel,be BEL,es Atlético Madrid,9.8,536,564,95.0,9271,3399,238,248,96.0,244,251,97.2,44,51,86.3,0,0.1,0.1,-0.1,1,31,1,0,28,"DF,MF",34,1989
706,Marius Wolf,de GER,de Dortmund,3.2,72,108,66.7,1169,490,34,46,73.9,28,38,73.7,7,12,58.3,0,0.4,0.1,-0.4,3,9,4,0,10,"DF,FW",28,1995
707,Jacob Wright,eng ENG,eng Manchester City,0.0,8,8,100.0,117,21,4,4,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,17,2005
708,Abduqodir Xusanov,uz UZB,fr Lens,0.3,12,18,66.7,216,43,7,9,77.8,4,6,66.7,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,DF,19,2004
709,Lamine Yamal,es ESP,es Barcelona,6.4,201,265,75.8,3163,634,114,138,82.6,71,97,73.2,14,19,73.7,2,2.1,2.0,-0.1,11,4,11,0,20,FW,16,2007
710,Alhassan Yusuf,ng NGA,be Antwerp,4.2,145,176,82.4,2222,584,73,81,90.1,60,67,89.6,7,10,70.0,1,0.2,0.2,+0.8,2,12,4,0,23,MF,23,2000
711,Mattia Zaccagni,it ITA,it Lazio,5.1,140,180,77.8,1979,317,96,111,86.5,40,47,85.1,4,9,44.4,0,0.1,0.3,-0.1,3,3,5,2,11,FW,28,1995
712,Wilfried Zaha,ci CIV,tr Galatasaray,4.4,76,101,75.2,1059,174,50,58,86.2,17,24,70.8,5,10,50.0,1,0.3,0.5,+0.7,5,3,3,2,8,FW,30,1992
713,Warren Zaire-Emery,fr FRA,fr Paris S-G,10.0,469,513,91.4,7120,1517,245,264,92.8,166,180,92.2,28,32,87.5,3,1.3,1.0,+1.7,12,31,6,0,41,MF,17,2006
714,Arsen Zakharyan,ru RUS,es Real Sociedad,2.4,94,123,76.4,1521,325,49,61,80.3,32,35,91.4,9,18,50.0,0,0.1,0.3,-0.1,4,5,2,0,13,"FW,MF",20,2003
715,Rodrigo Zalazar,uy URU,pt Braga,4.4,240,290,82.8,4547,1355,96,104,92.3,98,109,89.9,36,59,61.0,1,1.2,1.9,-0.2,10,31,4,1,32,MF,23,1999
716,Andre-Frank Zambo Anguissa,cm CMR,it Napoli,7.0,331,378,87.6,4477,1165,214,234,91.5,94,105,89.5,10,14,71.4,1,0.6,0.4,+0.4,5,26,7,1,37,MF,27,1995
717,Alessandro Zanoli,it ITA,it Napoli,0.0,5,5,100.0,58,22,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,DF,22,2000
718,Ramiz Zerrouki,dz ALG,nl Feyenoord,3.9,196,229,85.6,3304,883,95,105,90.5,82,90,91.1,18,26,69.2,0,0.1,0.4,-0.1,3,22,4,1,21,MF,25,1998
719,Piotr Zieliński,pl POL,it Napoli,5.2,252,312,80.8,3622,1024,147,164,89.6,76,93,81.7,17,38,44.7,0,0.6,1.0,-0.6,10,23,7,2,37,MF,29,1994
720,Oleksandr Zinchenko,ua UKR,eng Arsenal,3.1,231,257,89.9,3929,1018,112,121,92.6,95,103,92.2,20,26,76.9,0,0.2,0.2,-0.2,1,19,4,0,29,DF,26,1996
721,Hakim Ziyech,ma MAR,tr Galatasaray,2.8,88,142,62.0,1181,418,54,64,84.4,24,42,57.1,4,16,25.0,1,0.5,1.1,+0.5,7,8,9,5,13,FW,30,1993
722,Igor Zubeldia,es ESP,es Real Sociedad,7.7,373,429,86.9,7925,2494,82,100,82.0,240,256,93.8,46,64,71.9,0,0.1,0.1,-0.1,1,19,1,0,33,DF,26,1997
723,Martín Zubimendi,es ESP,es Real Sociedad,7.9,387,444,87.2,6645,1638,168,190,88.4,187,207,90.3,25,31,80.6,0,0.2,0.8,-0.2,5,37,3,0,43,MF,24,1999
724,Oleksandr Zubkov,ua UKR,ua Shakhtar,5.9,154,211,73.0,2591,678,78,93,83.9,55,71,77.5,16,30,53.3,2,2.0,0.8,0.0,9,11,11,1,23,"FW,MF",26,1996
725,Martin Ødegaard,no NOR,eng Arsenal,8.3,342,396,86.4,5374,1292,173,189,91.5,131,145,90.3,22,32,68.8,1,0.9,1.2,+0.1,10,33,13,0,53,MF,24,1998
726,Łukasz Łakomy,pl POL,ch Young Boys,0.2,10,15,66.7,154,31,6,7,85.7,3,4,75.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,0,MF,22,2001
