,name,nationality,team,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age,born
488,Gabriel Suazo,cl CHI,Toulouse,26.2,1163,1482,78.5,18986,6659,566,644,87.9,491,614,80.0,79,149,53.0,4,3.0,4.1,+1.0,43,72,45,11,114,DF,26-298,1997
489,Abakar Sylla,ci CIV,Strasbourg,19.9,1111,1266,87.8,19769,6698,436,473,92.2,567,618,91.7,81,139,58.3,0,0.5,0.2,-0.5,5,52,4,0,72,DF,21-160,2002
490,Dembo Sylla,gn GUI,Lorient,0.5,19,22,86.4,378,24,9,9,100.0,7,8,87.5,3,4,75.0,0,0.0,0.0,0.0,0,0,1,0,1,DF,21-205,2002
491,Issiaga Sylla,gn GUI,Montpellier,16.2,528,719,73.4,9051,3985,242,300,80.7,218,271,80.4,51,108,47.2,2,1.7,1.0,+0.3,16,34,10,7,43,"DF,FW",30-153,1994
492,Musa Al-Taamari,jo JOR,Montpellier,21.4,402,553,72.7,5492,1444,233,290,80.3,119,158,75.3,16,26,61.5,2,3.5,2.0,-1.5,20,21,28,0,54,FW,26-358,1997
493,Nicolás Tagliafico,ar ARG,Lyon,23.6,999,1175,85.0,15340,5299,513,565,90.8,398,455,87.5,52,87,59.8,1,1.0,1.7,0.0,18,82,20,5,105,DF,31-276,1992
494,Montassar Talbi,tn TUN,Lorient,24.5,1008,1188,84.8,18865,7775,332,365,91.0,575,619,92.9,84,174,48.3,0,0.2,0.5,-0.2,7,77,7,0,88,DF,26-007,1998
495,Oussama Targhalline,ma MAR,Le Havre,11.4,600,704,85.2,9591,3081,301,337,89.3,229,257,89.1,45,67,67.2,0,0.4,0.5,-0.4,8,67,10,3,70,MF,22-013,2002
496,Enzo Tchato,cm CMR,Montpellier,12.5,478,639,74.8,8024,3281,227,267,85.0,192,244,78.7,44,101,43.6,0,0.3,0.8,-0.3,7,45,15,11,46,DF,21-192,2002
497,Arnau Tenas,es ESP,Paris S-G,5.9,173,211,82.0,4055,2464,36,36,100.0,100,100,100.0,37,75,49.3,1,0.8,0.2,+0.2,1,4,0,0,0,GK,23-003,2001
498,Martin Terrier,fr FRA,Rennes,17.0,395,497,79.5,5865,1309,220,277,79.4,135,160,84.4,23,24,95.8,3,2.6,2.4,+0.4,16,34,18,0,58,"FW,MF",27-090,1997
499,Benjamin Tetteh,gh GHA,Metz,3.1,49,77,63.6,633,148,24,37,64.9,19,29,65.5,0,1,0.0,0,0.1,0.2,-0.1,2,7,0,0,6,"FW,MF",26-328,1997
500,Teddy Teuma,mt MLT,Reims,23.5,1181,1512,78.1,20531,6156,534,622,85.9,467,556,84.0,128,240,53.3,3,3.7,4.3,-0.7,42,121,31,8,157,MF,30-246,1993
501,Arthur Theate,be BEL,Rennes,25.5,1444,1640,88.0,28379,10833,445,479,92.9,821,880,93.3,153,237,64.6,0,0.8,1.3,-0.8,6,129,7,4,151,DF,24-008,2000
502,Adrien Thomasson,fr FRA,Lens,13.3,506,679,74.5,7672,1909,261,319,81.8,192,248,77.4,27,52,51.9,2,3.9,3.8,-1.9,30,44,15,3,68,MF,30-175,1993
503,Khéphren Thuram,fr FRA,Nice,23.4,978,1134,86.2,15397,3692,507,561,90.4,391,449,87.1,49,75,65.3,1,3.7,3.2,-2.7,31,82,24,6,104,MF,23-068,2001
504,Cheikh Tidiane Sabaly,sn SEN,Metz,15.3,290,370,78.4,4575,1070,139,175,79.4,123,150,82.0,17,21,81.0,1,1.2,0.7,-0.2,9,23,4,0,36,"FW,MF",25-090,1999
505,Jean-Clair Todibo,fr FRA,Nice,29.5,2228,2487,89.6,38405,14380,982,1034,95.0,1068,1136,94.0,143,265,54.0,2,1.6,1.2,+0.4,9,113,7,1,150,DF,24-155,1999
506,Corentin Tolisso,fr FRA,Lyon,19.3,1059,1257,84.2,19107,5916,452,513,88.1,447,510,87.6,124,168,73.8,1,1.8,3.6,-0.8,26,126,30,11,153,MF,29-304,1994
507,Abdoulaye Touré,gn GUI,Le Havre,25.4,1031,1238,83.3,18110,5195,413,483,85.5,475,546,87.0,92,122,75.4,0,0.9,0.9,-0.9,12,119,7,0,148,MF,30-091,1994
508,Souleymane Touré,fr FRA,Lorient,22.8,1144,1280,89.4,18783,6849,508,550,92.4,509,551,92.4,76,105,72.4,1,0.4,1.6,+0.6,7,66,5,2,73,DF,21-066,2003
509,Daouda Traoré,fr FRA,Nice,0.2,9,9,100.0,130,26,5,5,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,1,MF,17-316,2006
510,Ismaël Traoré,ci CIV,Metz,24.7,674,777,86.7,14688,5850,138,157,87.9,423,456,92.8,108,155,69.7,0,0.2,0.1,-0.2,2,22,1,0,32,DF,37-289,1986
511,Adrien Truffert,fr FRA,Rennes,23.8,1047,1333,78.5,16183,5530,557,641,86.9,420,537,78.2,43,85,50.6,2,1.8,2.0,+0.2,19,55,22,10,98,DF,22-195,2001
512,Matthieu Udol,fr FRA,Metz,30.0,969,1300,74.5,17243,7209,402,473,85.0,475,582,81.6,78,192,40.6,3,3.1,2.1,-0.1,32,70,24,16,98,DF,28-074,1996
513,Manuel Ugarte Ribeiro,uy URU,Paris S-G,21.5,1214,1331,91.2,22281,4148,463,512,90.4,627,659,95.1,104,122,85.2,2,0.9,1.0,+1.1,14,99,6,0,87,MF,23-052,2001
514,Samuel Umtiti,fr FRA,Lille,2.1,156,165,94.5,2948,750,49,52,94.2,89,92,96.7,14,17,82.4,0,0.0,0.0,0.0,0,5,0,0,8,DF,30-201,1993
515,Kévin Van Den Kerkhof,dz ALG,Metz,21.3,315,551,57.2,5347,1621,159,219,72.6,104,181,57.5,43,96,44.8,2,3.5,2.3,-1.5,21,11,20,15,28,"FW,MF",28-080,1996
516,Vanderson,br BRA,Monaco,18.2,734,992,74.0,12230,4003,367,443,82.8,274,371,73.9,65,122,53.3,1,1.4,2.0,-0.4,19,47,24,3,71,DF,22-347,2001
517,Jordan Veretout,fr FRA,Marseille,24.3,1049,1341,78.2,19875,6368,374,428,87.4,522,623,83.8,120,226,53.1,2,5.0,4.6,-3.0,48,144,34,9,194,MF,31-093,1993
518,Alan Virginius,fr FRA,Lille,0.8,14,17,82.4,183,45,7,8,87.5,5,7,71.4,0,0,,0,0.0,0.0,0.0,1,2,0,0,2,FW,21-151,2003
519,Alan Virginius,fr FRA,Clermont Foot,10.4,136,209,65.1,1961,554,71,92,77.2,46,74,62.2,6,14,42.9,2,1.5,2.7,+0.5,11,9,5,2,21,FW,21-151,2003
520,Vitinha,pt POR,Marseille,10.3,159,217,73.3,2217,594,87,103,84.5,51,66,77.3,8,14,57.1,2,2.9,2.4,-0.9,18,13,10,3,23,FW,24-079,2000
521,Vitinha,pt POR,Paris S-G,23.6,1659,1850,89.7,27065,6716,833,895,93.1,640,691,92.6,124,158,78.5,4,3.1,4.0,+0.9,37,155,32,2,182,MF,24-110,2000
522,Elye Wahi,fr FRA,Montpellier,0.2,6,6,100.0,99,22,3,3,100.0,3,3,100.0,0,0,,0,0.6,0.1,-0.6,1,0,0,0,1,FW,21-152,2003
523,Elye Wahi,fr FRA,Lens,18.8,214,295,72.5,2542,322,125,160,78.1,55,79,69.6,7,11,63.6,3,2.6,1.0,+0.4,16,8,4,0,15,FW,21-152,2003
524,Mateusz Wieteska,pl POL,Clermont Foot,1.9,89,114,78.1,1763,785,23,30,76.7,56,60,93.3,8,21,38.1,0,0.0,0.0,0.0,0,11,0,0,6,DF,27-112,1997
525,Josh Wilson-Esbrand,eng ENG,Reims,5.1,186,252,73.8,3191,823,91,108,84.3,75,93,80.6,18,38,47.4,1,1.0,0.8,0.0,5,12,5,1,19,"DF,MF",21-159,2002
526,Christopher Wooh,cm CMR,Rennes,15.4,675,789,85.6,13895,5198,181,206,87.9,402,438,91.8,80,123,65.0,0,0.7,0.4,-0.7,6,57,3,0,61,DF,22-258,2001
527,Abduqodir Xusanov,uz UZB,Lens,9.0,383,439,87.2,7213,2415,140,152,92.1,203,219,92.7,36,59,61.0,0,0.1,0.2,-0.1,1,28,1,0,23,DF,20-094,2004
528,Yusuf Yazıcı,tr TUR,Lille,14.6,377,489,77.1,5416,1323,215,261,82.4,110,140,78.6,23,37,62.2,2,1.9,3.1,+0.1,18,37,11,1,48,"MF,FW",27-125,1997
529,Kelvin Yeboah,it ITA,Montpellier,3.1,58,79,73.4,762,190,35,40,87.5,18,26,69.2,1,4,25.0,0,0.3,0.1,-0.3,5,3,0,0,5,FW,24-027,2000
530,Bertuğ Yıldırım,tr TUR,Rennes,5.2,73,106,68.9,1066,194,37,51,72.5,26,40,65.0,4,6,66.7,1,0.7,0.2,+0.3,4,7,1,0,11,FW,21-326,2002
531,Darlin Yongwa,cm CMR,Lorient,12.9,421,614,68.6,6547,2244,217,266,81.6,148,210,70.5,32,77,41.6,1,1.4,2.0,-0.4,11,32,19,13,43,DF,23-254,2000
532,Leny Yoro,fr FRA,Lille,29.7,1731,1880,92.1,31353,9753,628,657,95.6,936,979,95.6,124,193,64.2,0,0.1,0.3,-0.1,2,52,1,0,68,DF,18-202,2005
533,Etienne Youte Kinkoue,fr FRA,Le Havre,21.6,833,962,86.6,16457,5709,257,277,92.8,465,489,95.1,94,175,53.7,0,0.1,0.2,-0.1,3,41,0,0,31,DF,22-140,2002
534,Yoram Zague,fr FRA,Paris S-G,4.1,304,334,91.0,5124,997,141,147,95.9,141,150,94.0,17,26,65.4,0,0.5,0.2,-0.5,3,29,1,0,13,DF,18-018,2006
535,Warren Zaire-Emery,fr FRA,Paris S-G,21.8,1311,1428,91.8,19542,4001,692,744,93.0,517,547,94.5,41,46,89.1,3,3.2,3.3,-0.2,21,121,21,2,116,"MF,DF",18-086,2006
536,Denis Zakaria,ch SUI,Monaco,23.7,1081,1184,91.3,18845,5961,463,502,92.2,515,548,94.0,74,92,80.4,0,1.1,1.1,-1.1,11,102,10,4,107,"MF,DF",27-195,1996
537,Mehdi Zeffane,dz ALG,Clermont Foot,13.7,500,666,75.1,8521,3237,239,283,84.5,206,268,76.9,47,93,50.5,0,0.4,0.8,-0.4,9,43,5,3,53,"DF,MF",32-014,1992
538,Nathan Zeze,fr FRA,Nantes,11.4,407,481,84.6,7796,2854,133,152,87.5,234,255,91.8,35,65,53.8,0,0.0,0.1,0.0,0,22,1,0,30,DF,18-350,2005
539,Edon Zhegrova,xk KVX,Lille,25.4,764,1043,73.3,12061,3392,408,473,86.3,296,394,75.1,42,115,36.5,6,6.2,7.8,-0.2,46,43,53,13,90,FW,25-063,1999
540,Luc Zogbé,ci CIV,Brest,0.1,5,7,71.4,57,12,4,4,100.0,1,1,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,DF,19-070,2005
